"original","country","type","idREZE","department","apYear","apSerie","apID","date","journal"
"Madagascar, NAT, 2021X 304503, 032","Madagascar","NAT","2021X304503",32,"2021X","304","503",2021-08-08,"0183"
"République du Congo, NAT, 2021X 007997, 075","République du Congo","NAT","2021X007997",75,"2021X","007","997",2021-08-08,"0183"
"Tunisie, NAT, 2021X 304764, 094","Tunisie","NAT","2021X304764",94,"2021X","304","764",2021-08-08,"0183"
"Algérie, NAT, 2021X 005429, 075","Algérie","NAT","2021X005429",75,"2021X","005","429",2021-08-08,"0183"
"94410, EFF, 2021X 005760, 094","France","EFF","2021X005760",94,"2021X","005","760",2021-08-08,"0183"
"Iran, NAT, 2021X 304361, 069","Iran","NAT","2021X304361",69,"2021X","304","361",2021-08-08,"0183"
"Maroc, NAT, 2021X 006239, 075","Maroc","NAT","2021X006239",75,"2021X","006","239",2021-08-08,"0183"
"Slovaquie, NAT, 2021X 006667, 094","Slovaquie","NAT","2021X006667",94,"2021X","006","667",2021-08-08,"0183"
"Côte d’Ivoire, NAT, 2021X 304178, 083","Côte d’Ivoire","NAT","2021X304178",83,"2021X","304","178",2021-08-08,"0183"
"Royaume-Uni, NAT, 2021X 004824, 024","Royaume-Uni","NAT","2021X004824",24,"2021X","004","824",2021-08-08,"0183"
"Haïti, NAT, 2021X 304689, 075","Haïti","NAT","2021X304689",75,"2021X","304","689",2021-08-08,"0183"
"Syrie, NAT, 2021X 304350, 014","Syrie","NAT","2021X304350",14,"2021X","304","350",2021-08-08,"0183"
"75014, EFF, 2021X 304350, 014","France","EFF","2021X304350",14,"2021X","304","350",2021-08-08,"0183"
"75014, EFF, 2021X 304350, 014","France","EFF","2021X304350",14,"2021X","304","350",2021-08-08,"0183"
"Maroc, NAT, 2021X 008890, 092","Maroc","NAT","2021X008890",92,"2021X","008","890",2021-08-08,"0183"
"Syrie, NAT, 2021X 304566, 069","Syrie","NAT","2021X304566",69,"2021X","304","566",2021-08-08,"0183"
"Tchad, NAT, 2021X 000844, 067","Tchad","NAT","2021X000844",67,"2021X","000","844",2021-08-08,"0183"
"Azerbaïdjan, NAT, 2020X 025295, 038","Azerbaïdjan","NAT","2020X025295",38,"2020X","025","295",2021-08-08,"0183"
"Cameroun, NAT, 2021X 304347, 086","Cameroun","NAT","2021X304347",86,"2021X","304","347",2021-08-08,"0183"
"République du Congo, NAT, 2021X  303779, 037","République du Congo","NAT","2021X 303779",37,"2021X"," 30","377",2021-08-08,"0183"
"37200, EFF, 2021X 303779, 037","France","EFF","2021X303779",37,"2021X","303","779",2021-08-08,"0183"
"86020, EFF, 2021X 303772, 091","France","EFF","2021X303772",91,"2021X","303","772",2021-08-08,"0183"
"86020, EFF, 2021X 303772, 091","France","EFF","2021X303772",91,"2021X","303","772",2021-08-08,"0183"
"86020, EFF, 2021X 303772, 091","France","EFF","2021X303772",91,"2021X","303","772",2021-08-08,"0183"
"République Démocratique du Congo, NAT,  2021X 304217, 077","République Démocratique du Congo","NAT","2021X304217",77,"2021X","304","217",2021-08-08,"0183"
"Algérie, NAT, 2020X 112975, 051","Algérie","NAT","2020X112975",51,"2020X","112","975",2021-08-08,"0183"
"Moldavie, NAT, 2021X 007562, 063","Moldavie","NAT","2021X007562",63,"2021X","007","562",2021-08-08,"0183"
"Congo-Léopoldville, NAT, 2021X  304386, 028","Congo-Léopoldville","NAT","2021X 304386",28,"2021X"," 30","438",2021-08-08,"0183"
"Rwanda, NAT, 2021X 304520, 006","Rwanda","NAT","2021X304520",6,"2021X","304","520",2021-08-08,"0183"
"Pérou, NAT, 2021X 304720, 067","Pérou","NAT","2021X304720",67,"2021X","304","720",2021-08-08,"0183"
"Roumanie, NAT, 2021X 000311, 068","Roumanie","NAT","2021X000311",68,"2021X","000","311",2021-08-08,"0183"
"Kosovo, EFF, 2020X 032856, 074","Kosovo","EFF","2020X032856",74,"2020X","032","856",2021-08-08,"0183"
"07500, EFF, 2020X 032856, 074","France","EFF","2020X032856",74,"2020X","032","856",2021-08-08,"0183"
"Kosovo, NAT, 2020X 032856, 074","Kosovo","NAT","2020X032856",74,"2020X","032","856",2021-08-08,"0183"
"Kosovo, NAT, 2021X 006081, 057","Kosovo","NAT","2021X006081",57,"2021X","006","081",2021-08-08,"0183"
"République Démocratique du Congo,  NAT, 2021X 304416, 060","République Démocratique du Congo","NAT","2021X304416",60,"2021X","304","416",2021-08-08,"0183"
"Mauritanie, NAT, 2021X 301033, 094","Mauritanie","NAT","2021X301033",94,"2021X","301","033",2021-08-08,"0183"
"Côte d’Ivoire, NAT, 2021X  304518, 044","Côte d’Ivoire","NAT","2021X 304518",44,"2021X"," 30","451",2021-08-08,"0183"
"75014, EFF, 2021X 304658, 094","France","EFF","2021X304658",94,"2021X","304","658",2021-08-08,"0183"
"Soudan, NAT, 2021X 304582, 047","Soudan","NAT","2021X304582",47,"2021X","304","582",2021-08-08,"0183"
"Maroc, NAT, 2021X 007599, 031","Maroc","NAT","2021X007599",31,"2021X","007","599",2021-08-08,"0183"
"Algérie, NAT, 2021X 303604, 041","Algérie","NAT","2021X303604",41,"2021X","303","604",2021-08-08,"0183"
"Algérie, NAT, 2021X 303341, 069","Algérie","NAT","2021X303341",69,"2021X","303","341",2021-08-08,"0183"
"69004, EFF, 2021X 303341, 069","France","EFF","2021X303341",69,"2021X","303","341",2021-08-08,"0183"
"69004, EFF, 2021X 303341, 069","France","EFF","2021X303341",69,"2021X","303","341",2021-08-08,"0183"
"Maroc, NAT, 2021X 100202, 092","Maroc","NAT","2021X100202",92,"2021X","100","202",2021-08-08,"0183"
"Maroc, NAT, 2021X 007203, 092","Maroc","NAT","2021X007203",92,"2021X","007","203",2021-08-08,"0183"
"75013, EFF, 2021X 003807, 075","France","EFF","2021X003807",75,"2021X","003","807",2021-08-08,"0183"
"Sénégal, NAT, 2021X 304763, 094","Sénégal","NAT","2021X304763",94,"2021X","304","763",2021-08-08,"0183"
"Cameroun, NAT, 2021X 005679, 095","Cameroun","NAT","2021X005679",95,"2021X","005","679",2021-08-08,"0183"
"Cameroun, NAT, 2021X 303831, 001","Cameroun","NAT","2021X303831",1,"2021X","303","831",2021-08-08,"0183"
"Cameroun, NAT, 2021X 304170, 076","Cameroun","NAT","2021X304170",76,"2021X","304","170",2021-08-08,"0183"
"Tunisie, NAT, 2021X 304552, 092","Tunisie","NAT","2021X304552",92,"2021X","304","552",2021-08-08,"0183"
"Cameroun, NAT, 2021X 301729, 075","Cameroun","NAT","2021X301729",75,"2021X","301","729",2021-08-08,"0183"
"Cameroun, NAT, 2021X 304824, 094","Cameroun","NAT","2021X304824",94,"2021X","304","824",2021-08-08,"0183"
"République centrafricaine, NAT, 2021X  304584, 095","République centrafricaine","NAT","2021X 304584",95,"2021X"," 30","458",2021-08-08,"0183"
"Vietnam, NAT, 2021X 008718, 075","Vietnam","NAT","2021X008718",75,"2021X","008","718",2021-08-08,"0183"
"Cameroun, NAT, 2021X 006640, 094","Cameroun","NAT","2021X006640",94,"2021X","006","640",2021-08-08,"0183"
"Vietnam, NAT, 2021X 304261, 094","Vietnam","NAT","2021X304261",94,"2021X","304","261",2021-08-08,"0183"
"Mali, NAT, 2020X 033525, 092","Mali","NAT","2020X033525",92,"2020X","033","525",2021-08-08,"0183"
"Sénégal, NAT, 2021X 005543, 094","Sénégal","NAT","2021X005543",94,"2021X","005","543",2021-08-08,"0183"
"31130, EFF, 2021X 006085, 031","France","EFF","2021X006085",31,"2021X","006","085",2021-08-08,"0183"
"Colombie, NAT, 2021X 006085, 031","Colombie","NAT","2021X006085",31,"2021X","006","085",2021-08-08,"0183"
"Serbie, NAT, 2021X 008495, 094","Serbie","NAT","2021X008495",94,"2021X","008","495",2021-08-08,"0183"
"Rwanda, NAT, 2021X 006641, 094","Rwanda","NAT","2021X006641",94,"2021X","006","641",2021-08-08,"0183"
"Cameroun, EFF, 2021X 304347,  086","Cameroun","EFF","2021X304347",86,"2021X","304","347",2021-08-08,"0183"
"Cameroun, NAT, 2021X 304744, 017","Cameroun","NAT","2021X304744",17,"2021X","304","744",2021-08-08,"0183"
"République Démocratique du Congo, NAT,  2021X 304279, 059","République Démocratique du Congo","NAT","2021X304279",59,"2021X","304","279",2021-08-08,"0183"
"Cameroun, NAT, 2021X 301731, 075","Cameroun","NAT","2021X301731",75,"2021X","301","731",2021-08-08,"0183"
"Roumanie, EFF, 2021X 000310, 068","Roumanie","EFF","2021X000310",68,"2021X","000","310",2021-08-08,"0183"
"Roumanie, NAT, 2021X 000310, 068","Roumanie","NAT","2021X000310",68,"2021X","000","310",2021-08-08,"0183"
"Roumanie, EFF, 2021X 000310, 068","Roumanie","EFF","2021X000310",68,"2021X","000","310",2021-08-08,"0183"
"Angola, NAT, 2021X 304348, 086","Angola","NAT","2021X304348",86,"2021X","304","348",2021-08-08,"0183"
"93300, EFF, 2020X 010919, 093","France","EFF","2020X010919",93,"2020X","010","919",2021-08-08,"0183"
"République Démocratique du Congo, NAT, 2021X 304560,  059","République Démocratique du Congo","NAT","2021X304560",59,"2021X","304","560",2021-08-08,"0183"
"Roumanie, NAT, 2021X 300463, 093","Roumanie","NAT","2021X300463",93,"2021X","300","463",2021-08-08,"0183"
"95200, EFF, 2021X 303450, 041","France","EFF","2021X303450",41,"2021X","303","450",2021-08-08,"0183"
"Maroc, NAT, 2021X 005588, 094","Maroc","NAT","2021X005588",94,"2021X","005","588",2021-08-08,"0183"
"Côte d’Ivoire, EFF, 2021X 304178, 083","Côte d’Ivoire","EFF","2021X304178",83,"2021X","304","178",2021-08-08,"0183"
"Côte d’Ivoire, NAT, 2021X 003992, 094","Côte d’Ivoire","NAT","2021X003992",94,"2021X","003","992",2021-08-08,"0183"
"Philippines, NAT, 2021X 007044, 081","Philippines","NAT","2021X007044",81,"2021X","007","044",2021-08-08,"0183"
"Afghanistan, NAT, 2020X 032951, 075","Afghanistan","NAT","2020X032951",75,"2020X","032","951",2021-08-08,"0183"
"Russie, NAT, 2020X 030713, 013","Russie","NAT","2020X030713",13,"2020X","030","713",2021-08-08,"0183"
"72200, EFF, 2021X 304225, 072","France","EFF","2021X304225",72,"2021X","304","225",2021-08-08,"0183"
"72200, EFF, 2021X 304225, 072","France","EFF","2021X304225",72,"2021X","304","225",2021-08-08,"0183"
"Maroc, NAT, 2021X 303603, 092","Maroc","NAT","2021X303603",92,"2021X","303","603",2021-08-08,"0183"
"Maroc, EFF, 2021X 303603, 092","Maroc","EFF","2021X303603",92,"2021X","303","603",2021-08-08,"0183"
"Maroc, EFF, 2021X 303603, 092","Maroc","EFF","2021X303603",92,"2021X","303","603",2021-08-08,"0183"
"92230, EFF, 2021X 303603, 092","France","EFF","2021X303603",92,"2021X","303","603",2021-08-08,"0183"
"92700, EFF, 2021X 303603, 092","France","EFF","2021X303603",92,"2021X","303","603",2021-08-08,"0183"
"Algérie, NAT, 2021X 304272, 033","Algérie","NAT","2021X304272",33,"2021X","304","272",2021-08-08,"0183"
"Côte d’Ivoire, NAT, 2021X 304541, 092","Côte d’Ivoire","NAT","2021X304541",92,"2021X","304","541",2021-08-08,"0183"
"Tunisie, NAT, 2021X 006562, 078","Tunisie","NAT","2021X006562",78,"2021X","006","562",2021-08-08,"0183"
"Tunisie, NAT, 2021X 304351, 014","Tunisie","NAT","2021X304351",14,"2021X","304","351",2021-08-08,"0183"
"Maroc, NAT, 2021X 304521, 084","Maroc","NAT","2021X304521",84,"2021X","304","521",2021-08-08,"0183"
"Algérie, NAT, 2021X 304273, 064","Algérie","NAT","2021X304273",64,"2021X","304","273",2021-08-08,"0183"
"Maroc, NAT, 2021X 304466, 094","Maroc","NAT","2021X304466",94,"2021X","304","466",2021-08-08,"0183"
"Comores, NAT, 2021X 303832, 001","Comores","NAT","2021X303832",1,"2021X","303","832",2021-08-08,"0183"
"74160, EFF, 2021X 303832, 001","France","EFF","2021X303832",1,"2021X","303","832",2021-08-08,"0183"
"Chili, NAT, 2020X 035096, 091","Chili","NAT","2020X035096",91,"2020X","035","096",2021-08-08,"0183"
"Kosovo, NAT, 2021X 000784, 068","Kosovo","NAT","2021X000784",68,"2021X","000","784",2021-08-08,"0183"
"Arménie, EFF, 2021X 304568, 069","Arménie","EFF","2021X304568",69,"2021X","304","568",2021-08-08,"0183"
"U R S S, NAT, 2021X  304568, 069","U R S S","NAT","2021X 304568",69,"2021X"," 30","456",2021-08-08,"0183"
"Sri Lanka, NAT, 2020X 111577, 093","Sri Lanka","NAT","2020X111577",93,"2020X","111","577",2021-08-08,"0183"
"Cameroun, NAT, 2021X 003024, 095","Cameroun","NAT","2021X003024",95,"2021X","003","024",2021-08-08,"0183"
"Sénégal, NAT, 2021X 007294, 031","Sénégal","NAT","2021X007294",31,"2021X","007","294",2021-08-08,"0183"
"Cambodge, NAT, 2021X 004424, 031","Cambodge","NAT","2021X004424",31,"2021X","004","424",2021-08-08,"0183"
"33800, EFF, 2021X 007051, 033","France","EFF","2021X007051",33,"2021X","007","051",2021-08-08,"0183"
"33800, EFF, 2021X 007051, 033","France","EFF","2021X007051",33,"2021X","007","051",2021-08-08,"0183"
"33800, EFF, 2021X 007051, 033","France","EFF","2021X007051",33,"2021X","007","051",2021-08-08,"0183"
"Nigéria, NAT, 2021X 007051, 033","Nigéria","NAT","2021X007051",33,"2021X","007","051",2021-08-08,"0183"
"Vietnam, NAT, 2021X 007598, 078","Vietnam","NAT","2021X007598",78,"2021X","007","598",2021-08-08,"0183"
"Haïti, NAT, 2021X 301461, 078","Haïti","NAT","2021X301461",78,"2021X","301","461",2021-08-08,"0183"
"Royaume-Uni, NAT, 2021X 008730, 075","Royaume-Uni","NAT","2021X008730",75,"2021X","008","730",2021-08-08,"0183"
"95500, EFF, 2020X 018328, 095","France","EFF","2020X018328",95,"2020X","018","328",2021-08-08,"0183"
"95500, EFF, 2020X 018328, 095","France","EFF","2020X018328",95,"2020X","018","328",2021-08-08,"0183"
"Congo, NAT, 2020X 018328, 095","Congo","NAT","2020X018328",95,"2020X","018","328",2021-08-08,"0183"
"Roumanie, NAT, 2021X 304562, 059","Roumanie","NAT","2021X304562",59,"2021X","304","562",2021-08-08,"0183"
"Roumanie, NAT, 2021X 304117, 045","Roumanie","NAT","2021X304117",45,"2021X","304","117",2021-08-08,"0183"
"Roumanie, EFF, 2021X 304437, 061","Roumanie","EFF","2021X304437",61,"2021X","304","437",2021-08-08,"0183"
"Roumanie, NAT, 2021X 304437, 061","Roumanie","NAT","2021X304437",61,"2021X","304","437",2021-08-08,"0183"
"Roumanie, EFF, 2021X 304437, 061","Roumanie","EFF","2021X304437",61,"2021X","304","437",2021-08-08,"0183"
"Inde, NAT, 2021X 006658, 078","Inde","NAT","2021X006658",78,"2021X","006","658",2021-08-08,"0183"
"Cambodge, NAT, 2020X 031776, 091","Cambodge","NAT","2020X031776",91,"2020X","031","776",2021-08-08,"0183"
"Colombie, NAT, 2021X 006094, 075","Colombie","NAT","2021X006094",75,"2021X","006","094",2021-08-08,"0183"
"Algérie, NAT, 2021X 008729, 075","Algérie","NAT","2021X008729",75,"2021X","008","729",2021-08-08,"0183"
"Madagascar, NAT, 2020X  035154, 014","Madagascar","NAT","2020X 035154",14,"2020X"," 03","515",2021-08-08,"0183"
"Madagascar, NAT, 2021X  006613, 094","Madagascar","NAT","2021X 006613",94,"2021X"," 00","661",2021-08-08,"0183"
"31500, EFF, 2021X 007256, 031","France","EFF","2021X007256",31,"2021X","007","256",2021-08-08,"0183"
"Pologne, NAT, 2021X 007256, 031","Pologne","NAT","2021X007256",31,"2021X","007","256",2021-08-08,"0183"
"Madagascar, NAT,  2020X 031054, 974","Madagascar","NAT","2020X031054",974,"2020X","031","054",2021-08-08,"0183"
"Algérie, NAT, 2021X 303887, 059","Algérie","NAT","2021X303887",59,"2021X","303","887",2021-08-08,"0183"
"Tunisie, NAT, 2021X 304586, 078","Tunisie","NAT","2021X304586",78,"2021X","304","586",2021-08-08,"0183"
"68200, EFF, 2021X 301710, 068","France","EFF","2021X301710",68,"2021X","301","710",2021-08-08,"0183"
"Macédoine, NAT, 2021X 301710, 068","Macédoine","NAT","2021X301710",68,"2021X","301","710",2021-08-08,"0183"
"Royaume-Uni, NAT, 2020X 024853, 061","Royaume-Uni","NAT","2020X024853",61,"2020X","024","853",2021-08-08,"0183"
"67300, EFF, 2021X 304389, 067","France","EFF","2021X304389",67,"2021X","304","389",2021-08-08,"0183"
"Canada, NAT, 2020X 022333,  050","Canada","NAT","2020X022333",50,"2020X","022","333",2021-08-08,"0183"
"Finlande, NAT, 2020X 032306, 068","Finlande","NAT","2020X032306",68,"2020X","032","306",2021-08-08,"0183"
"Bangladesh, NAT, 2021X 006084, 031","Bangladesh","NAT","2021X006084",31,"2021X","006","084",2021-08-08,"0183"
"Autriche, EFF, 2021X 303412, 068","Autriche","EFF","2021X303412",68,"2021X","303","412",2021-08-08,"0183"
"Kosovo, NAT, 2021X 303412, 068","Kosovo","NAT","2021X303412",68,"2021X","303","412",2021-08-08,"0183"
"68300, EFF, 2021X 303412, 068","France","EFF","2021X303412",68,"2021X","303","412",2021-08-08,"0183"
"Sénégal, NAT, 2021X 304439, 037","Sénégal","NAT","2021X304439",37,"2021X","304","439",2021-08-08,"0183"
"Brésil, NAT, 2021X  302635, 075","Brésil","NAT","2021X 302635",75,"2021X"," 30","263",2021-08-08,"0183"
"Venezuela, NAT, 2021X 006286, 075","Venezuela","NAT","2021X006286",75,"2021X","006","286",2021-08-08,"0183"
"Espagne, NAT, 2021X 304666, 093","Espagne","NAT","2021X304666",93,"2021X","304","666",2021-08-08,"0183"
"Arménie, NAT, 2021X 304424, 011","Arménie","NAT","2021X304424",11,"2021X","304","424",2021-08-08,"0183"
"Arménie, NAT, 2020X 033017, 093","Arménie","NAT","2020X033017",93,"2020X","033","017",2021-08-08,"0183"
"Maroc, NAT, 2021X 005587, 094","Maroc","NAT","2021X005587",94,"2021X","005","587",2021-08-08,"0183"
"Syrie, NAT, 2021X 304711, 014","Syrie","NAT","2021X304711",14,"2021X","304","711",2021-08-08,"0183"
"14000, EFF, 2021X 304711, 014","France","EFF","2021X304711",14,"2021X","304","711",2021-08-08,"0183"
"Tunisie, NAT, 2020X 033528, 99","Tunisie","NAT","2020X033528",99,"2020X","033","528",2021-08-08,"0183"
"Algérie, NAT, 2021X 002643, 095","Algérie","NAT","2021X002643",95,"2021X","002","643",2021-08-08,"0183"
"Algérie, NAT, 2020X 030574, 037","Algérie","NAT","2020X030574",37,"2020X","030","574",2021-08-08,"0183"
"37200, EFF, 2020X 030574, 037","France","EFF","2020X030574",37,"2020X","030","574",2021-08-08,"0183"
"37200, EFF, 2020X 030574, 037","France","EFF","2020X030574",37,"2020X","030","574",2021-08-08,"0183"
"37200, EFF, 2020X 030574, 037","France","EFF","2020X030574",37,"2020X","030","574",2021-08-08,"0183"
"Tunisie, NAT, 2021X 012167, 078","Tunisie","NAT","2021X012167",78,"2021X","012","167",2021-08-08,"0183"
"Liban, NAT, 2021X 005439, 075","Liban","NAT","2021X005439",75,"2021X","005","439",2021-08-08,"0183"
"Algérie, NAT, 2021X 304618, 094","Algérie","NAT","2021X304618",94,"2021X","304","618",2021-08-08,"0183"
"30900, EFF, 2021X 300424, 030","France","EFF","2021X300424",30,"2021X","300","424",2021-08-08,"0183"
"30900, EFF, 2021X 300424, 030","France","EFF","2021X300424",30,"2021X","300","424",2021-08-08,"0183"
"Algérie, NAT, 2021X 304807, 038","Algérie","NAT","2021X304807",38,"2021X","304","807",2021-08-08,"0183"
"Comores, NAT, 2021X 304754, 976","Comores","NAT","2021X304754",976,"2021X","304","754",2021-08-08,"0183"
"Moldavie, NAT, 2021X 304512, 037","Moldavie","NAT","2021X304512",37,"2021X","304","512",2021-08-08,"0183"
"Algérie, NAT, 2021X 301758, 069","Algérie","NAT","2021X301758",69,"2021X","301","758",2021-08-08,"0183"
"Tunisie, NAT, 2021X 006057, 075","Tunisie","NAT","2021X006057",75,"2021X","006","057",2021-08-08,"0183"
"Sénégal, NAT, 2021X 001241, 045","Sénégal","NAT","2021X001241",45,"2021X","001","241",2021-08-08,"0183"
"Afghanistan, NAT, 2021X 303186, 031","Afghanistan","NAT","2021X303186",31,"2021X","303","186",2021-08-08,"0183"
"Ukraine, NAT, 2020X 035014, 092","Ukraine","NAT","2020X035014",92,"2020X","035","014",2021-08-08,"0183"
"Mali, NAT, 2021X 303164, 044","Mali","NAT","2021X303164",44,"2021X","303","164",2021-08-08,"0183"
"Sierra Leone, NAT, 2020X 032980, 069","Sierra Leone","NAT","2020X032980",69,"2020X","032","980",2021-08-08,"0183"
"Maroc, NAT, 2021X 008875, 092","Maroc","NAT","2021X008875",92,"2021X","008","875",2021-08-08,"0183"
"Arménie, NAT, 2020X 032583, 058","Arménie","NAT","2020X032583",58,"2020X","032","583",2021-08-08,"0183"
"Sénégal, NAT, 2021X 304511, 027","Sénégal","NAT","2021X304511",27,"2021X","304","511",2021-08-08,"0183"
"Algérie, NAT, 2021X 006617, 038","Algérie","NAT","2021X006617",38,"2021X","006","617",2021-08-08,"0183"
"Bulgarie, NAT, 2021X 007046, 031","Bulgarie","NAT","2021X007046",31,"2021X","007","046",2021-08-08,"0183"
"Algérie, NAT, 2021X 304356, 069","Algérie","NAT","2021X304356",69,"2021X","304","356",2021-08-08,"0183"
"Maroc, NAT, 2021X 007287, 033","Maroc","NAT","2021X007287",33,"2021X","007","287",2021-08-08,"0183"
"Algérie, NAT, 2021X 008614, 078","Algérie","NAT","2021X008614",78,"2021X","008","614",2021-08-08,"0183"
"95100, EFF, 2021X 008614, 078","France","EFF","2021X008614",78,"2021X","008","614",2021-08-08,"0183"
"Algérie, NAT, 2021X 304136, 011","Algérie","NAT","2021X304136",11,"2021X","304","136",2021-08-08,"0183"
"11100, EFF, 2021X 304136, 011","France","EFF","2021X304136",11,"2021X","304","136",2021-08-08,"0183"
