"","original","country","type","idREZE","department","apYear","apSerie","apID","date","journal","filename","processDate"
"1945","Tunisie, NAT, 2020X 029759, 067","Tunisie","NAT","2020X029759","067","2020","029","759","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1946","Maroc, NAT, 2020X 029887, 092","Maroc","NAT","2020X029887","092","2020","029","887","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1947","Maroc, NAT, 2020X 032207, 001","Maroc","NAT","2020X032207","001","2020","032","207","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1948","69004, EFF, 2020X 032207, 001","France","EFF","2020X032207","001","2020","032","207","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1949","Tunisie, NAT, 2021X 003812, 075","Tunisie","NAT","2021X003812","075","2021","003","812","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1950","Tunisie, NAT, 2021X 003044, 075","Tunisie","NAT","2021X003044","075","2021","003","044","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1951","Algérie, NAT, 2020X 033658, 092","Algérie","NAT","2020X033658","092","2020","033","658","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1952","87280, EFF, 2020X 033315, 087","France","EFF","2020X033315","087","2020","033","315","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1953","Liban, EFF, 2020X 034327, 99","Liban","EFF","2020X034327","99","2020","034","327","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1954","Liban, NAT, 2020X 034327, 99","Liban","NAT","2020X034327","99","2020","034","327","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1955","Liban, NAT, 2020X 023865, 075","Liban","NAT","2020X023865","075","2020","023","865","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1956","75014, EFF, 2021X 003721, 075","France","EFF","2021X003721","075","2021","003","721","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1957","Algérie, NAT, 2020X 033259, 092","Algérie","NAT","2020X033259","092","2020","033","259","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1958","Tunisie, NAT, 2021X 003557, 075","Tunisie","NAT","2021X003557","075","2021","003","557","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1959","75010, EFF, 2021X 003557, 075","France","EFF","2021X003557","075","2021","003","557","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1960","Tunisie, NAT, 2021X 004229, 095","Tunisie","NAT","2021X004229","095","2021","004","229","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1961","Algérie, NAT, 2021X 001019, 094","Algérie","NAT","2021X001019","094","2021","001","019","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1962","Tunisie, NAT, 2021X 302753, 091","Tunisie","NAT","2021X302753","091","2021","302","753","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1963","Italie, NAT, 2020X 028544, 068","Italie","NAT","2020X028544","068","2020","028","544","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1964","94270, EFF, 2020X 030134,  093","France","EFF","2020X030134","093","2020","030","134","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1965","Russie, NAT, 2020X 032141, 069","Russie","NAT","2020X032141","069","2020","032","141","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1966","Maroc, NAT, 2021X 003773, 075","Maroc","NAT","2021X003773","075","2021","003","773","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1967","Algérie, REI, 2020X 030686, 059","Algérie","REI","2020X030686","059","2020","030","686","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1968","Algérie, NAT, 2021X 302694, 069","Algérie","NAT","2021X302694","069","2021","302","694","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1969","Tunisie, NAT, 2020X 031725, 044","Tunisie","NAT","2020X031725","044","2020","031","725","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1970","Maroc, NAT, 2021X 003521, 011","Maroc","NAT","2021X003521","011","2021","003","521","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1971","Guatémala, NAT, 2020X 033781,  069","Guatémala","NAT","2020X033781","069","2020","033","781","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1972","Roumanie, NAT, 2020X 033587, 077","Roumanie","NAT","2020X033587","077","2020","033","587","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1973","Pakistan, NAT, 2020X 016426, 054","Pakistan","NAT","2020X016426","054","2020","016","426","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1974","Etats-Unis, NAT, 2019X 044801, 091","Etats-Unis","NAT","2019X044801","091","2019","044","801","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1975","Chine, NAT, 2021X 302698, 075","Chine","NAT","2021X302698","075","2021","302","698","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1976","Roumanie, NAT, 2020X 029651,  091","Roumanie","NAT","2020X029651","091","2020","029","651","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1977","75014, EFF, 2020X 029894, 092","France","EFF","2020X029894","092","2020","029","894","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1978","Mali, NAT, 2021X 003157, 076","Mali","NAT","2021X003157","076","2021","003","157","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1979","Mali, NAT, 2020X 029894, 092","Mali","NAT","2020X029894","092","2020","029","894","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1980","Sénégal, NAT, 2020X 029182, 075","Sénégal","NAT","2020X029182","075","2020","029","182","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1981","75020, EFF, 2020X 104978, 075","France","EFF","2020X104978","075","2020","104","978","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"1982","93300, EFF, 2020X 104978, 075","France","EFF","2020X104978","075","2020","104","978","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
